database_slug,source_person_id,source_person_unique_id,date_of_birth,trait_key,source_trait_id,source_trait_name,source_bit_index,source_value,mapping_confidence,source_bitmask_hex,source_record_offset,source_person_record_offset,source_person_record_end_offset,mapping_version
fm2005_vanilla_original,193270,7000501,1979-04-21,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000000000040,34805293,34805204,34805489,fm2005-ppm-v1
fm2005_vanilla_original,3398,9520,1979-04-24,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000004400040,41717143,41717054,41717330,fm2005-ppm-v1
fm2005_vanilla_original,3398,9520,1979-04-24,dictates_tempo,23,Dictates Tempo,22,1,1.0,000004400040,41717143,41717054,41717330,fm2005-ppm-v1
fm2005_vanilla_original,3398,9520,1979-04-24,stops_play,27,Stops Play,26,1,1.0,000004400040,41717143,41717054,41717330,fm2005-ppm-v1
fm2005_vanilla_original,16286,139725,1979-04-24,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,000040000004,11748883,11748794,11749079,fm2005-ppm-v1
fm2005_vanilla_original,16286,139725,1979-04-24,dwells_on_ball,31,Dwells On Ball,30,1,1.0,000040000004,11748883,11748794,11749079,fm2005-ppm-v1
fm2005_vanilla_original,103967,934470,1979-04-25,winds_up_opponents,17,Winds Up Opponents,16,1,1.0,100000030000,15137766,15137677,15137978,fm2005-ppm-v1
fm2005_vanilla_original,103967,934470,1979-04-25,argues_with_officials,18,Argues With Officials,17,1,1.0,100000030000,15137766,15137677,15137978,fm2005-ppm-v1
fm2005_vanilla_original,103967,934470,1979-04-25,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,100000030000,15137766,15137677,15137978,fm2005-ppm-v1
fm2005_vanilla_original,152799,5280018,1979-04-25,argues_with_officials,18,Argues With Officials,17,1,1.0,200000020000,58994339,58994250,58994526,fm2005-ppm-v1
fm2005_vanilla_original,152799,5280018,1979-04-25,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,200000020000,58994339,58994250,58994526,fm2005-ppm-v1
fm2005_vanilla_original,26867,308408,1979-04-25,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,100000000000,54732056,54731967,54732243,fm2005-ppm-v1
fm2005_vanilla_original,191204,6700154,1979-04-27,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,880000000000,41839600,41839511,41839809,fm2005-ppm-v1
fm2005_vanilla_original,191204,6700154,1979-04-27,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,880000000000,41839600,41839511,41839809,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,shoots_long,9,Shoots Long,8,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,shoots_with_power,10,Shoots With Power,9,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,argues_with_officials,18,Argues With Officials,17,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,likes_to_lob_keeper,22,Likes To Lob Keeper,21,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,tries_long_range_freekicks,37,Tries Long Range Freekicks,36,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,tries_first_time_shots,43,Tries First Time Shots,42,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,6772,104371,1979-04-28,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,241000220300,24608164,24608075,24608368,fm2005-ppm-v1
fm2005_vanilla_original,133031,3802386,1979-04-29,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400000,45679719,45679630,45679906,fm2005-ppm-v1
fm2005_vanilla_original,61383,550462,1979-05-01,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000008000002,36450010,36449921,36450238,fm2005-ppm-v1
fm2005_vanilla_original,61383,550462,1979-05-01,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,000008000002,36450010,36449921,36450238,fm2005-ppm-v1
fm2005_vanilla_original,200698,7500576,1979-05-04,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,001000020301,12454040,12453951,12454227,fm2005-ppm-v1
fm2005_vanilla_original,200698,7500576,1979-05-04,shoots_long,9,Shoots Long,8,1,1.0,001000020301,12454040,12453951,12454227,fm2005-ppm-v1
fm2005_vanilla_original,200698,7500576,1979-05-04,shoots_with_power,10,Shoots With Power,9,1,1.0,001000020301,12454040,12453951,12454227,fm2005-ppm-v1
fm2005_vanilla_original,200698,7500576,1979-05-04,argues_with_officials,18,Argues With Officials,17,1,1.0,001000020301,12454040,12453951,12454227,fm2005-ppm-v1
fm2005_vanilla_original,200698,7500576,1979-05-04,tries_long_range_freekicks,37,Tries Long Range Freekicks,36,1,1.0,001000020301,12454040,12453951,12454227,fm2005-ppm-v1
fm2005_vanilla_original,71083,704687,1979-05-04,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,26022323,26022234,26022510,fm2005-ppm-v1
fm2005_vanilla_original,194308,7003777,1979-05-05,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000000400040,34823744,34823655,34823931,fm2005-ppm-v1
fm2005_vanilla_original,194308,7003777,1979-05-05,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400040,34823744,34823655,34823931,fm2005-ppm-v1
fm2005_vanilla_original,34636,355830,1979-05-05,places_shots,11,Places Shots,10,1,1.0,040000000400,48278225,48278136,48278453,fm2005-ppm-v1
fm2005_vanilla_original,34636,355830,1979-05-05,tries_first_time_shots,43,Tries First Time Shots,42,1,1.0,040000000400,48278225,48278136,48278453,fm2005-ppm-v1
fm2005_vanilla_original,193085,6900105,1979-05-06,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,00A000000000,55081201,55081112,55081388,fm2005-ppm-v1
fm2005_vanilla_original,193085,6900105,1979-05-06,cuts_inside,40,Cuts Inside,39,1,1.0,00A000000000,55081201,55081112,55081388,fm2005-ppm-v1
fm2005_vanilla_original,94610,838389,1979-05-07,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400000,37092343,37092254,37092530,fm2005-ppm-v1
fm2005_vanilla_original,68648,681711,1979-05-10,shoots_long,9,Shoots Long,8,1,1.0,000000000100,12477948,12477859,12478135,fm2005-ppm-v1
fm2005_vanilla_original,129602,3400872,1979-05-10,dwells_on_ball,31,Dwells On Ball,30,1,1.0,000040000000,14764446,14764357,14764650,fm2005-ppm-v1
fm2005_vanilla_original,129606,3400880,1979-05-10,shoots_with_power,10,Shoots With Power,9,1,1.0,000000000200,14798890,14798801,14799094,fm2005-ppm-v1
fm2005_vanilla_original,26711,307492,1979-05-11,comes_deep_to_get_ball,20,Comes Deep To Get Ball,19,1,1.0,248000080000,55014826,55014737,55015013,fm2005-ppm-v1
fm2005_vanilla_original,26711,307492,1979-05-11,cuts_inside,40,Cuts Inside,39,1,1.0,248000080000,55014826,55014737,55015013,fm2005-ppm-v1
fm2005_vanilla_original,26711,307492,1979-05-11,tries_first_time_shots,43,Tries First Time Shots,42,1,1.0,248000080000,55014826,55014737,55015013,fm2005-ppm-v1
fm2005_vanilla_original,26711,307492,1979-05-11,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,248000080000,55014826,55014737,55015013,fm2005-ppm-v1
fm2005_vanilla_original,130877,3503797,1979-05-12,shoots_long,9,Shoots Long,8,1,1.0,000000000100,20222889,20222800,20223093,fm2005-ppm-v1
fm2005_vanilla_original,7825,108680,1979-05-13,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002000000000,16213658,16213569,16213845,fm2005-ppm-v1
fm2005_vanilla_original,122631,2004975,1979-05-14,argues_with_officials,18,Argues With Officials,17,1,1.0,000000020000,36397592,36397503,36397828,fm2005-ppm-v1
fm2005_vanilla_original,12096,131983,1979-05-16,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,3010475,3010386,3010662,fm2005-ppm-v1
fm2005_vanilla_original,99693,910475,1979-05-18,moves_into_channels,5,Moves Into Channels,4,1,1.0,002000000010,1140325,1140236,1140529,fm2005-ppm-v1
fm2005_vanilla_original,99693,910475,1979-05-18,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002000000010,1140325,1140236,1140529,fm2005-ppm-v1
fm2005_vanilla_original,73336,710917,1979-05-18,shoots_with_power,10,Shoots With Power,9,1,1.0,000000400200,34112942,34112853,34113129,fm2005-ppm-v1
fm2005_vanilla_original,73336,710917,1979-05-18,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400200,34112942,34112853,34113129,fm2005-ppm-v1
fm2005_vanilla_original,70903,703963,1979-05-19,tries_killer_balls_often,8,Tries Killer Balls Often,7,1,1.0,180000400180,24946457,24946368,24946653,fm2005-ppm-v1
fm2005_vanilla_original,70903,703963,1979-05-19,shoots_long,9,Shoots Long,8,1,1.0,180000400180,24946457,24946368,24946653,fm2005-ppm-v1
fm2005_vanilla_original,70903,703963,1979-05-19,dictates_tempo,23,Dictates Tempo,22,1,1.0,180000400180,24946457,24946368,24946653,fm2005-ppm-v1
fm2005_vanilla_original,70903,703963,1979-05-19,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,180000400180,24946457,24946368,24946653,fm2005-ppm-v1
fm2005_vanilla_original,70903,703963,1979-05-19,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,180000400180,24946457,24946368,24946653,fm2005-ppm-v1
fm2005_vanilla_original,146226,5120966,1979-05-19,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002000000000,21247855,21247766,21248042,fm2005-ppm-v1
fm2005_vanilla_original,126587,3100536,1979-05-19,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,000001000000,59301737,59301648,59301981,fm2005-ppm-v1
fm2005_vanilla_original,15067,137627,1979-05-23,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,080000000000,3147620,3147531,3147816,fm2005-ppm-v1
fm2005_vanilla_original,10081,121141,1979-05-23,places_shots,11,Places Shots,10,1,1.0,000000000400,48593124,48593035,48593311,fm2005-ppm-v1
fm2005_vanilla_original,134390,3804976,1979-05-24,likes_to_round_keeper,13,Likes To Round Keeper,12,1,1.0,000000001000,29573900,29573811,29574087,fm2005-ppm-v1
fm2005_vanilla_original,130002,3500083,1979-05-25,moves_into_channels,5,Moves Into Channels,4,1,1.0,000000000010,20116749,20116660,20116969,fm2005-ppm-v1
fm2005_vanilla_original,194408,7004623,1979-05-27,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000100008040,34766643,34766554,34766830,fm2005-ppm-v1
fm2005_vanilla_original,194408,7004623,1979-05-27,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000100008040,34766643,34766554,34766830,fm2005-ppm-v1
fm2005_vanilla_original,194408,7004623,1979-05-27,tries_to_play_way_out_of_trouble,33,Tries To Play Way Out Of Trouble,32,1,1.0,000100008040,34766643,34766554,34766830,fm2005-ppm-v1
fm2005_vanilla_original,7063,106692,1979-05-29,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000020002,6393058,6392969,6393286,fm2005-ppm-v1
fm2005_vanilla_original,7063,106692,1979-05-29,argues_with_officials,18,Argues With Officials,17,1,1.0,000000020002,6393058,6392969,6393286,fm2005-ppm-v1
fm2005_vanilla_original,143493,5109964,1979-05-29,tries_long_range_freekicks,37,Tries Long Range Freekicks,36,1,1.0,201000000000,16335084,16334995,16335280,fm2005-ppm-v1
fm2005_vanilla_original,143493,5109964,1979-05-29,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,201000000000,16335084,16334995,16335280,fm2005-ppm-v1
fm2005_vanilla_original,10985,127857,1979-05-30,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000000002020,36523601,36523512,36523821,fm2005-ppm-v1
fm2005_vanilla_original,10985,127857,1979-05-30,likes_to_try_to_beat_offside_trap,14,Likes To Try To Beat Offside Trap,13,1,1.0,000000002020,36523601,36523512,36523821,fm2005-ppm-v1
fm2005_vanilla_original,189645,6201696,1979-05-31,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,002000000002,20289804,20289715,20290016,fm2005-ppm-v1
fm2005_vanilla_original,189645,6201696,1979-05-31,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,002000000002,20289804,20289715,20290016,fm2005-ppm-v1
fm2005_vanilla_original,75749,727083,1979-06-01,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,008000000016,34793811,34793722,34793998,fm2005-ppm-v1
fm2005_vanilla_original,75749,727083,1979-06-01,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,008000000016,34793811,34793722,34793998,fm2005-ppm-v1
fm2005_vanilla_original,75749,727083,1979-06-01,moves_into_channels,5,Moves Into Channels,4,1,1.0,008000000016,34793811,34793722,34793998,fm2005-ppm-v1
fm2005_vanilla_original,75749,727083,1979-06-01,cuts_inside,40,Cuts Inside,39,1,1.0,008000000016,34793811,34793722,34793998,fm2005-ppm-v1
fm2005_vanilla_original,192418,6704823,1979-06-02,moves_into_channels,5,Moves Into Channels,4,1,1.0,000000000010,41583713,41583624,41583922,fm2005-ppm-v1
fm2005_vanilla_original,77794,736286,1979-06-03,shoots_long,9,Shoots Long,8,1,1.0,280000000300,34848185,34848096,34848381,fm2005-ppm-v1
fm2005_vanilla_original,77794,736286,1979-06-03,shoots_with_power,10,Shoots With Power,9,1,1.0,280000000300,34848185,34848096,34848381,fm2005-ppm-v1
fm2005_vanilla_original,77794,736286,1979-06-03,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,280000000300,34848185,34848096,34848381,fm2005-ppm-v1
fm2005_vanilla_original,77794,736286,1979-06-03,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,280000000300,34848185,34848096,34848381,fm2005-ppm-v1
fm2005_vanilla_original,9153,116972,1979-06-04,places_shots,11,Places Shots,10,1,1.0,020000184400,37053394,37053305,37053630,fm2005-ppm-v1
fm2005_vanilla_original,9153,116972,1979-06-04,uses_outside_of_foot,15,Uses Outside Of Foot,14,1,1.0,020000184400,37053394,37053305,37053630,fm2005-ppm-v1
fm2005_vanilla_original,9153,116972,1979-06-04,comes_deep_to_get_ball,20,Comes Deep To Get Ball,19,1,1.0,020000184400,37053394,37053305,37053630,fm2005-ppm-v1
fm2005_vanilla_original,9153,116972,1979-06-04,plays_one_twos,21,Plays One-Twos,20,1,1.0,020000184400,37053394,37053305,37053630,fm2005-ppm-v1
fm2005_vanilla_original,9153,116972,1979-06-04,gets_crowd_going,42,Gets Crowd Going,41,1,1.0,020000184400,37053394,37053305,37053630,fm2005-ppm-v1
fm2005_vanilla_original,129254,3301355,1979-06-05,comes_deep_to_get_ball,20,Comes Deep To Get Ball,19,1,1.0,000000180000,55156029,55155940,55156149,fm2005-ppm-v1
fm2005_vanilla_original,129254,3301355,1979-06-05,plays_one_twos,21,Plays One-Twos,20,1,1.0,000000180000,55156029,55155940,55156149,fm2005-ppm-v1
fm2005_vanilla_original,70678,703384,1979-06-06,tries_killer_balls_often,8,Tries Killer Balls Often,7,1,1.0,000800000480,25115715,25115626,25115911,fm2005-ppm-v1
fm2005_vanilla_original,70678,703384,1979-06-06,places_shots,11,Places Shots,10,1,1.0,000800000480,25115715,25115626,25115911,fm2005-ppm-v1
fm2005_vanilla_original,70678,703384,1979-06-06,tries_tricks,36,Tries Tricks,35,1,1.0,000800000480,25115715,25115626,25115911,fm2005-ppm-v1
fm2005_vanilla_original,126602,3100551,1979-06-06,tries_killer_balls_often,8,Tries Killer Balls Often,7,1,1.0,000000400080,52948724,52948635,52948936,fm2005-ppm-v1
fm2005_vanilla_original,126602,3100551,1979-06-06,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400080,52948724,52948635,52948936,fm2005-ppm-v1
fm2005_vanilla_original,16731,140417,1979-06-07,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,41187247,41187158,41187434,fm2005-ppm-v1
fm2005_vanilla_original,130956,3504022,1979-06-08,gets_into_opposition_area,4,Gets Into Opposition Area,3,1,1.0,000000000008,20143039,20142950,20143267,fm2005-ppm-v1
fm2005_vanilla_original,11339,128589,1979-06-10,moves_into_channels,5,Moves Into Channels,4,1,1.0,010000000010,23338023,23337934,23338210,fm2005-ppm-v1
fm2005_vanilla_original,11339,128589,1979-06-10,hugs_line,41,Hugs Line,40,1,1.0,010000000010,23338023,23337934,23338210,fm2005-ppm-v1
fm2005_vanilla_original,76429,729380,1979-06-10,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000000040000,35016638,35016549,35016825,fm2005-ppm-v1
fm2005_vanilla_original,6619,104083,1979-06-11,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,004000040000,13077259,13077170,13077471,fm2005-ppm-v1
fm2005_vanilla_original,6619,104083,1979-06-11,does_not_dive_into_tackles,39,Does Not Dive Into Tackles,38,1,1.0,004000040000,13077259,13077170,13077471,fm2005-ppm-v1
fm2005_vanilla_original,92982,836254,1979-06-11,shoots_long,9,Shoots Long,8,1,1.0,000000000100,25348652,25348563,25348839,fm2005-ppm-v1
fm2005_vanilla_original,106075,950089,1979-06-12,moves_into_channels,5,Moves Into Channels,4,1,1.0,500808080010,52971015,52970926,52971235,fm2005-ppm-v1
fm2005_vanilla_original,106075,950089,1979-06-12,comes_deep_to_get_ball,20,Comes Deep To Get Ball,19,1,1.0,500808080010,52971015,52970926,52971235,fm2005-ppm-v1
fm2005_vanilla_original,106075,950089,1979-06-12,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,500808080010,52971015,52970926,52971235,fm2005-ppm-v1
fm2005_vanilla_original,106075,950089,1979-06-12,tries_tricks,36,Tries Tricks,35,1,1.0,500808080010,52971015,52970926,52971235,fm2005-ppm-v1
fm2005_vanilla_original,106075,950089,1979-06-12,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,500808080010,52971015,52970926,52971235,fm2005-ppm-v1
fm2005_vanilla_original,106075,950089,1979-06-12,likes_to_beat_man_repeatedly,47,Likes To Beat Man Repeatedly,46,1,1.0,500808080010,52971015,52970926,52971235,fm2005-ppm-v1
fm2005_vanilla_original,102757,931068,1979-06-13,dictates_tempo,23,Dictates Tempo,22,1,1.0,100000400000,14795077,14794988,14795273,fm2005-ppm-v1
fm2005_vanilla_original,102757,931068,1979-06-13,likes_ball_played_into_feet,45,Likes Ball Played Into Feet,44,1,1.0,100000400000,14795077,14794988,14795273,fm2005-ppm-v1
fm2005_vanilla_original,148647,5205961,1979-06-13,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008000,441561,441472,441757,fm2005-ppm-v1
fm2005_vanilla_original,132697,3801952,1979-06-13,argues_with_officials,18,Argues With Officials,17,1,1.0,000000020000,24993251,24993162,24993463,fm2005-ppm-v1
fm2005_vanilla_original,99654,902538,1979-06-14,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,004001000022,34757909,34757820,34758096,fm2005-ppm-v1
fm2005_vanilla_original,99654,902538,1979-06-14,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,004001000022,34757909,34757820,34758096,fm2005-ppm-v1
fm2005_vanilla_original,99654,902538,1979-06-14,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,004001000022,34757909,34757820,34758096,fm2005-ppm-v1
fm2005_vanilla_original,99654,902538,1979-06-14,does_not_dive_into_tackles,39,Does Not Dive Into Tackles,38,1,1.0,004001000022,34757909,34757820,34758096,fm2005-ppm-v1
fm2005_vanilla_original,23537,302074,1979-06-19,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000000000040,54351310,54351221,54351506,fm2005-ppm-v1
fm2005_vanilla_original,168105,5640535,1979-06-26,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,000000000001,14066140,14066051,14066327,fm2005-ppm-v1
fm2005_vanilla_original,71221,704869,1979-06-27,moves_into_channels,5,Moves Into Channels,4,1,1.0,000000100010,24949132,24949043,24949411,fm2005-ppm-v1
fm2005_vanilla_original,71221,704869,1979-06-27,plays_one_twos,21,Plays One-Twos,20,1,1.0,000000100010,24949132,24949043,24949411,fm2005-ppm-v1
fm2005_vanilla_original,61462,550630,1979-06-28,gets_forward_whenever_possible,6,Gets Forward Whenever Possible,5,1,1.0,000000000020,36459732,36459643,36459968,fm2005-ppm-v1
fm2005_vanilla_original,122712,2005063,1979-06-29,tries_to_play_way_out_of_trouble,33,Tries To Play Way Out Of Trouble,32,1,1.0,004100000000,36393297,36393208,36393517,fm2005-ppm-v1
fm2005_vanilla_original,122712,2005063,1979-06-29,does_not_dive_into_tackles,39,Does Not Dive Into Tackles,38,1,1.0,004100000000,36393297,36393208,36393517,fm2005-ppm-v1
fm2005_vanilla_original,87151,823632,1979-07-01,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000000002,41631764,41631675,41631960,fm2005-ppm-v1
fm2005_vanilla_original,167861,5640280,1979-07-02,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000000008040,14090540,14090451,14090727,fm2005-ppm-v1
fm2005_vanilla_original,167861,5640280,1979-07-02,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000008040,14090540,14090451,14090727,fm2005-ppm-v1
fm2005_vanilla_original,134142,3804672,1979-07-02,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000000040000,25300723,25300634,25300910,fm2005-ppm-v1
fm2005_vanilla_original,59415,532371,1979-07-06,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,010000000002,12099168,12099079,12099396,fm2005-ppm-v1
fm2005_vanilla_original,59415,532371,1979-07-06,hugs_line,41,Hugs Line,40,1,1.0,010000000002,12099168,12099079,12099396,fm2005-ppm-v1
fm2005_vanilla_original,87296,823950,1979-07-09,tries_to_play_way_out_of_trouble,33,Tries To Play Way Out Of Trouble,32,1,1.0,000100000000,41900312,41900223,41900499,fm2005-ppm-v1
fm2005_vanilla_original,99684,910295,1979-07-11,tries_long_range_passes,44,Tries Long Range Passes,43,1,1.0,080000000000,20122698,20122609,20122934,fm2005-ppm-v1
fm2005_vanilla_original,69113,685419,1979-07-12,plays_with_back_to_goal,19,Plays With Back To Goal,18,1,1.0,000000040000,23360325,23360236,23360521,fm2005-ppm-v1
fm2005_vanilla_original,11811,131555,1979-07-13,likes_to_round_keeper,13,Likes To Round Keeper,12,1,1.0,400841001000,1882632,1882543,1882844,fm2005-ppm-v1
fm2005_vanilla_original,11811,131555,1979-07-13,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,400841001000,1882632,1882543,1882844,fm2005-ppm-v1
fm2005_vanilla_original,11811,131555,1979-07-13,dwells_on_ball,31,Dwells On Ball,30,1,1.0,400841001000,1882632,1882543,1882844,fm2005-ppm-v1
fm2005_vanilla_original,11811,131555,1979-07-13,tries_tricks,36,Tries Tricks,35,1,1.0,400841001000,1882632,1882543,1882844,fm2005-ppm-v1
fm2005_vanilla_original,11811,131555,1979-07-13,likes_to_beat_man_repeatedly,47,Likes To Beat Man Repeatedly,46,1,1.0,400841001000,1882632,1882543,1882844,fm2005-ppm-v1
fm2005_vanilla_original,125806,2018954,1979-07-13,likes_to_try_to_beat_offside_trap,14,Likes To Try To Beat Offside Trap,13,1,1.0,000000012000,48022481,48022392,48022789,fm2005-ppm-v1
fm2005_vanilla_original,125806,2018954,1979-07-13,winds_up_opponents,17,Winds Up Opponents,16,1,1.0,000000012000,48022481,48022392,48022789,fm2005-ppm-v1
fm2005_vanilla_original,125574,2018548,1979-07-15,likes_to_round_keeper,13,Likes To Round Keeper,12,1,1.0,000000001000,45434194,45434105,45434406,fm2005-ppm-v1
fm2005_vanilla_original,132469,3801492,1979-07-17,plays_short_simple_passes,7,Plays Short Simple Passes,6,1,1.0,000100000040,25223293,25223204,25223489,fm2005-ppm-v1
fm2005_vanilla_original,132469,3801492,1979-07-17,tries_to_play_way_out_of_trouble,33,Tries To Play Way Out Of Trouble,32,1,1.0,000100000040,25223293,25223204,25223489,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,runs_with_ball_through_centre,3,Runs With Ball Through Centre,2,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,gets_into_opposition_area,4,Gets Into Opposition Area,3,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,places_shots,11,Places Shots,10,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,likes_to_round_keeper,13,Likes To Round Keeper,12,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,uses_outside_of_foot,15,Uses Outside Of Foot,14,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,looks_for_pass_rather_than_attempting_to_score,25,Looks For Pass Rather Than Attempting To Score,24,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,137272,4206728,1979-07-19,dives_into_tackles,38,Dives Into Tackles,37,1,1.0,00200100D40C,48547625,48547536,48547829,fm2005-ppm-v1
fm2005_vanilla_original,164663,5628629,1979-07-20,tries_long_range_freekicks,37,Tries Long Range Freekicks,36,1,1.0,201000000000,3003335,3003246,3003522,fm2005-ppm-v1
fm2005_vanilla_original,164663,5628629,1979-07-20,hits_free_kicks_with_power,46,Hits Free Kicks With Power,45,1,1.0,201000000000,3003335,3003246,3003522,fm2005-ppm-v1
fm2005_vanilla_original,33380,351111,1979-07-22,dictates_tempo,23,Dictates Tempo,22,1,1.0,000000400000,16730062,16729973,16730249,fm2005-ppm-v1
fm2005_vanilla_original,70578,703181,1979-07-23,runs_with_ball_down_left,1,Runs With Ball Down Left,0,1,1.0,810008000001,25102916,25102827,25103120,fm2005-ppm-v1
fm2005_vanilla_original,70578,703181,1979-07-23,knocks_ball_past_opponent,28,Knocks Ball Past Opponent,27,1,1.0,810008000001,25102916,25102827,25103120,fm2005-ppm-v1
fm2005_vanilla_original,70578,703181,1979-07-23,hugs_line,41,Hugs Line,40,1,1.0,810008000001,25102916,25102827,25103120,fm2005-ppm-v1
fm2005_vanilla_original,70578,703181,1979-07-23,likes_to_switch_ball_to_other_flank,48,Likes To Switch Ball To Other Flank,47,1,1.0,810008000001,25102916,25102827,25103120,fm2005-ppm-v1
fm2005_vanilla_original,68196,675787,1979-07-23,marks_opponent_tightly,16,Marks Opponent Tightly,15,1,1.0,000000018000,23324430,23324341,23324617,fm2005-ppm-v1
fm2005_vanilla_original,68196,675787,1979-07-23,winds_up_opponents,17,Winds Up Opponents,16,1,1.0,000000018000,23324430,23324341,23324617,fm2005-ppm-v1
fm2005_vanilla_original,130884,3503808,1979-07-27,runs_with_ball_down_right,2,Runs With Ball Down Right,1,1,1.0,000000000002,20108900,20108811,20109112,fm2005-ppm-v1
